question_id,category,question,status,error,query_strategy,llm_model,llm_provider,llm_base_url,paperclip_ranking,paperclip_source,paperclip_full_corpus,retrieval_limit,query_sent,expansion_terms,retrieved_count,retrieved_documents,retrieved_document_ids,gold_documents,gold_document_ids,first_relevant_rank,hit_at_1,hit_at_3,hit_at_5,hit_at_10,reciprocal_rank,matched_document,match_type,matched_identifier,paperclip_result_id
Q048,Pre-centrifugation delay and transport,"After blood waited two hours before centrifugation, which measurements stayed stable at both temperatures and which did not?",success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"After blood waited two hours before centrifugation, which measurements stayed stable at both temperatures and which did not? delayed centrifugation; post-collection delay; serum stability; plasma stability; temperature storage; analyte stability",delayed centrifugation | post-collection delay | serum stability | plasma stability | temperature storage | analyte stability,10,"1: Assessment of the stability of 20 biochemical analytes in serum and whole blood samples after storage at nonstandard temperatures | 2: Stability studies of common biochemical analytes in serum separator tubes with or without gel barrier subjected to various storage conditions | 3: Stability of 35 biochemical and immunological routine tests after 10 hours storage and transport of human whole blood at 21°C | 4: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 5: Effect of sample type, centrifugation and storage conditions on vitamin D concentration | 6: Time collection and storage conditions of lipid profile | 7: The impact of pre‐analytical variations on biochemical analytes stability: A systematic review | 8: Inorganic Phosphorus and Potassium Are Putative Indicators of Delayed Separation of Whole Blood | 9: Effects of different centrifugation conditions on clinical chemistry and Immunology test results | 10: Influence of centrifugation conditions on the results of 77 routine clinical chemistry analytes using standard vacuum blood collection tubes and the new BD-Barricor tubes",1: PMC12769415; doi:10.1016/j.plabm.2025.e00514 | 2: PMC4062343 | 3: PMC4219582; doi:10.3109/00365513.2014.928940 | 4: PMC7109503 | 5: PMC3900071; doi:10.11613/BM.2013.039 | 6: PMC5769759; doi:10.1590/1414-431X20176955 | 7: PMC7755813; doi:10.1002/jcla.23551 | 8: PMC4850501; doi:10.1016/j.phrp.2015.11.003 | 9: PMC3123263; doi:10.1186/1472-6890-11-6 | 10: PMC5701775; doi:10.11613/BM.2018.010704,"Method validation for preparing serum and plasma samples from human blood for downstream proteomic, metabolomic, and circulating nucleic acid-based applications",pmid:25075813; doi:10.1089/bio.2014.0003,,0,0,0,0,0.0,,,,s_3827f519
Q049,Storage temperature and duration,"What temperatures have been considered for long-term storage of human fluid, cell, and tissue biospecimens?",success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"What temperatures have been considered for long-term storage of human fluid, cell, and tissue biospecimens? biobank storage; biospecimen preservation; cryopreservation; liquid nitrogen; ultra-low temperature",biobank storage | biospecimen preservation | cryopreservation | liquid nitrogen | ultra-low temperature,10,1: Current standards for the storage of human samples in biobanks | 2: Roadmap for low-carbon ultra-low temperature storage in biobanking | 3: Repository of Human Blood Derivative Biospecimens in Biobank: Technical Implications | 4: Quality assessment from biobank plasma and serum specimens: a systematic review | 5: Nitrogen Biobank for Cardiovascular Research | 6: Current State and Challenges of Tissue and Organ Cryopreservation in Biobanking | 7: Indicator Tubes: A Novel Solution for Monitoring Temperature Excursions in Biobank Storage | 8: Mini-Review of Laboratory Operations in Biobanking: Building Biobanking Resources for Translational Research | 9: The Significance of Biobanking in the Sustainability of Biomedical Research: A Review | 10: Basic principles of biobanking: from biological samples to precision medicine for patients,1: PMC2988449; doi:10.1186/gm193 | 2: PMC11308585; doi:10.1186/s12967-024-05383-5 | 3: PMC4430793 | 4: PMC12514999; doi:10.7717/peerj.20122 | 5: PMC3780350; doi:10.2174/1573403X113099990035 | 6: PMC11508709; doi:10.3390/ijms252011124 | 7: PMC12566185; doi:10.3390/mps8050120 | 8: PMC7399165; doi:10.3389/fpubh.2020.00362 | 9: PMC7275812; doi:10.29252/ibj.24.4.206 | 10: PMC8275637; doi:10.1007/s00428-021-03151-0,Storage of human biospecimens: selection of the optimal storage temperature,pmid:24918763; doi:10.1089/bio.2013.0084,,0,0,0,0,0.0,,,,s_4038d364
Q050,Storage temperature and duration,Why can two biospecimens have different quality after thawing even if they were processed in the same way?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Why can two biospecimens have different quality after thawing even if they were processed in the same way? post-thaw biospecimen quality; freeze-thaw artifact; biospecimen heterogeneity; thaw-induced degradation,post-thaw biospecimen quality | freeze-thaw artifact | biospecimen heterogeneity | thaw-induced degradation,10,1: In search of an evidence-based strategy for quality assessment of human tissue samples: report of the tissue Biospecimen Research Working Group of the Spanish Biobank Network | 2: Quality assessment from biobank plasma and serum specimens: a systematic review | 3: Example for process validation in biobanking: Fit for purpose testing of a cryopreservation method without isopentane | 4: Quality Considerations When Using Tissue Samples for Biomarker Studies in Cancer Research | 5: Current standards for the storage of human samples in biobanks | 6: Assays for Qualification and Quality Stratification of Clinical Biospecimens Used in Research: A Technical Report from the ISBER Biospecimen Science Working Group | 7: Indicator Tubes: A Novel Solution for Monitoring Temperature Excursions in Biobank Storage | 8: Quality assessment of tissue samples stored in a specialized human lung biobank | 9: Quality matters: International standards for biobanking | 10: Real‐life data from standardized preanalytical coding ( SPREC ) in tissue biobanking and its dual use for sample characterization and process optimization,1: PMC6852937; doi:10.1186/s12967-019-2124-8 | 2: PMC12514999; doi:10.7717/peerj.20122 | 3: PMC9562646; doi:10.3389/fmolb.2022.876670 | 4: PMC8060748; doi:10.1177/11772719211009513 | 5: PMC2988449; doi:10.1186/gm193 | 6: PMC5896556; doi:10.1089/bio.2016.0018 | 7: PMC12566185; doi:10.3390/mps8050120 | 8: PMC6448820; doi:10.1371/journal.pone.0203977 | 9: PMC9357355; doi:10.1111/cpr.13282 | 10: PMC9896154; doi:10.1002/cjp2.305,Storage of human biospecimens: selection of the optimal storage temperature | Biospecimen Reporting for Improved Study Quality,pmid:24918763; doi:10.1089/bio.2013.0084 | pmcid:PMC3142856; pmid:21826252; doi:10.1089/bio.2010.0036,,0,0,0,0,0.0,,,,s_4e48b4a2
Q051,"Specimen, tube, and processing effects",Does a polymeric gel collection tube affect metabolite levels more in serum or plasma?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Does a polymeric gel collection tube affect metabolite levels more in serum or plasma? serum separator tube; plasma separator tube; polymer gel barrier; gel barrier tube; metabolite stability; serum vs plasma,serum separator tube | plasma separator tube | polymer gel barrier | gel barrier tube | metabolite stability | serum vs plasma,10,"1: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 2: Global biochemical analysis of plasma, serum and whole blood collected using various anticoagulant additives | 3: Differences between Human Plasma and Serum Metabolite Profiles | 4: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 5: Plasma Instead of Serum Avoids Critical Confounding of Clinical Metabolomics Studies by Platelets | 6: Targeted Metabolomics Identifies Reliable and Stable Metabolites in Human Serum and Plasma Samples | 7: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 8: Serum or Plasma (and Which Plasma), That Is the Question | 9: Effects of pre-analytical processes on blood samples used in metabolomics studies | 10: Comparative metabolomics studies of blood collected in streck and heparin tubes from lung cancer patients",1: PMC6316012; doi:10.3390/metabo8040088 | 2: PMC8031419; doi:10.1371/journal.pone.0249797.r004 | 3: PMC3132215; doi:10.1371/journal.pone.0021230 | 4: PMC11433674; doi:10.3390/metabo14090474 | 5: PMC11301681; doi:10.1021/acs.jproteome.3c00761 | 6: PMC3933650; doi:10.1371/journal.pone.0089728 | 7: PMC5875996; doi:10.3390/metabo8010006 | 8: PMC8981325; doi:10.1021/acs.jproteome.1c00935 | 9: PMC4471316; doi:10.1007/s00216-015-8565-x | 10: PMC8064553; doi:10.1371/journal.pone.0249648,Influence of the collection tube on metabolomic changes in serum and plasma,pmid:26838459; doi:10.1016/j.talanta.2015.12.079,,0,0,0,0,0.0,,,,s_0c77c2e9
Q052,"Specimen, tube, and processing effects",Which amino acids were affected when serum was collected in polymeric gel tubes?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which amino acids were affected when serum was collected in polymeric gel tubes? serum separator tube; gel barrier tube; serum gel tube; polymer gel separator; serum collection tube,serum separator tube | gel barrier tube | serum gel tube | polymer gel separator | serum collection tube,10,"1: Stability studies of common biochemical analytes in serum separator tubes with or without gel barrier subjected to various storage conditions | 2: A comparison of stability of chemical analytes in plasma from the BD Vacutainer ® Barricor™ tube with mechanical separator versus tubes containing gel separator | 3: Biochemical, immunochemical and serology analytes validation of the lithium heparin BD Barricor blood collection tube on a highly automated Roche COBAS8000 instrument | 4: Comparison of Three Blood Collection Tubes for 35 Biochemical Analytes: The Becton Dickinson Barricor Tube, Serum Separating Tube, and Plasma Separating Tube | 5: Interferences from blood collection tube components on clinical chemistry assays | 6: Comparative study of chemical pathology sample collection tubes at the largest hospital in South Africa | 7: Thrombin-Accelerated Quick Clotting Serum Tubes: An Evaluation with 22 Common Biochemical Analytes | 8: Comparison of Barricor™ vs. lithium heparin tubes for selected routine biochemical analytes and evaluation of post centrifugation stability | 9: Stability of 21 Antihypertensive Drugs in Serum Collected in Standard (Nongel) Serum Tubes Versus Tubes Containing a Gel Separator | 10: Evaluation of the Barricor Tube in 28 Routine Chemical Tests and Its Impact on Turnaround Time in an Outpatient Clinic",1: PMC4062343 | 2: PMC7031586; doi:10.1002/jcla.23060 | 3: PMC7569594; doi:10.23750/abm.v91i1.9195 | 4: PMC7443522; doi:10.3343/alm.2021.41.1.114 | 5: PMC3936985; doi:10.11613/BM.2014.006 | 6: PMC8451222; doi:10.5937/jomb0-27216 | 7: PMC3638693; doi:10.1155/2013/769479 | 8: PMC5898955; doi:10.11613/BM.2018.020902 | 9: PMC7077963; doi:10.1097/FTD.0000000000000708 | 10: PMC7748094; doi:10.3343/alm.2021.41.3.277,Influence of the collection tube on metabolomic changes in serum and plasma,pmid:26838459; doi:10.1016/j.talanta.2015.12.079,,0,0,0,0,0.0,,,,s_62ba87eb
Q053,Pre-centrifugation delay and transport,What post-centrifugation holding times and temperatures have been evaluated for serum and EDTA plasma before storage?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,What post-centrifugation holding times and temperatures have been evaluated for serum and EDTA plasma before storage? serum stability; EDTA plasma stability; storage temperature,serum stability | EDTA plasma stability | storage temperature,10,"1: Assessment of the stability of 20 biochemical analytes in serum and whole blood samples after storage at nonstandard temperatures | 2: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 3: The impact of pre‐analytical variations on biochemical analytes stability: A systematic review | 4: Effect of sample type, centrifugation and storage conditions on vitamin D concentration | 5: Stability studies of common biochemical analytes in serum separator tubes with or without gel barrier subjected to various storage conditions | 6: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 7: Stability of 35 biochemical and immunological routine tests after 10 hours storage and transport of human whole blood at 21°C | 8: How Long can we Store Blood Samples: A Systematic Review and Meta-Analysis | 9: Pre-analytical stability of the plasma proteomes based on the storage temperature | 10: Time collection and storage conditions of lipid profile",1: PMC12769415; doi:10.1016/j.plabm.2025.e00514 | 2: PMC7109503 | 3: PMC7755813; doi:10.1002/jcla.23551 | 4: PMC3900071; doi:10.11613/BM.2013.039 | 5: PMC4062343 | 6: PMC3900085; doi:10.11613/BM.2013.009 | 7: PMC4219582; doi:10.3109/00365513.2014.928940 | 8: PMC5652294; doi:10.1016/j.ebiom.2017.09.024 | 9: PMC3658880; doi:10.1186/1477-5956-11-10 | 10: PMC5769759; doi:10.1590/1414-431X20176955,Profiling post-centrifugation delay of serum and plasma with antibody bead arrays,pmid:23631827; doi:10.1016/j.jprot.2013.04.020,,0,0,0,0,0.0,,,,s_a4ba7954
Q054,Pre-centrifugation delay and transport,Which protein decreased when EDTA plasma was left for a long time after centrifugation?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which protein decreased when EDTA plasma was left for a long time after centrifugation? post-centrifugation delay; plasma stability; delayed centrifugation; protein degradation; plasma proteome,post-centrifugation delay | plasma stability | delayed centrifugation | protein degradation | plasma proteome,10,1: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 2: Variable blood processing procedures contribute to plasma proteomic variability | 3: Pre-analytical stability of the plasma proteomes based on the storage temperature | 4: Plasma degradome affected by variable storage of human blood | 5: Multiple Reaction Monitoring-Mass Spectrometry Enables Robust Quantitation of Plasma Proteins Regardless of Whole Blood Processing Delays That May Occur in the Clinic | 6: The proteins cleaved by endogenous tryptic proteases in normal EDTA plasma by C18 collection of peptides for liquid chromatography micro electrospray ionization and tandem mass spectrometry | 7: Optimization and Standardization of Thermal Treatment as a Plasma Prefractionation Method for Proteomic Analysis | 8: Plasma Proteome Profiling to detect and avoid sample‐related biases in biomarker studies | 9: Benchmarking enrichment and depletion methods for quantitative plasma proteomics in different plasma types and the correlation to clinical routine assays | 10: The Effect of Pre-Analytical Variability on the Measurement of MRM-MS-Based Mid- to High-Abundance Plasma Protein Biomarkers and a Panel of Cytokines,1: PMC3433892; doi:10.1074/mcp.M111.014340 | 2: PMC7816468; doi:10.1186/s12014-021-09311-3 | 3: PMC3658880; doi:10.1186/1477-5956-11-10 | 4: PMC5037888; doi:10.1186/s12014-016-9126-9 | 5: PMC9062485; doi:10.1016/j.mcpro.2022.100212 | 6: PMC5712186; doi:10.1186/s12014-017-9174-9 | 7: PMC6515177; doi:10.1155/2019/8646039 | 8: PMC6835559; doi:10.15252/emmm.201910427 | 9: bio_764746a86cee; doi:10.1101/2025.11.03.686186 | 10: PMC3368926; doi:10.1371/journal.pone.0038290,Profiling post-centrifugation delay of serum and plasma with antibody bead arrays,pmid:23631827; doi:10.1016/j.jprot.2013.04.020,,0,0,0,0,0.0,,,,s_6fa89415
Q055,Freeze-thaw and frozen storage,Which analyte was the exception when pooled EDTA plasma showed little change during the first ten freeze-thaw cycles?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which analyte was the exception when pooled EDTA plasma showed little change during the first ten freeze-thaw cycles? freeze-thaw stability; analyte stability; multiple freeze-thaw cycles,freeze-thaw stability | analyte stability | multiple freeze-thaw cycles,10,"1: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 2: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 3: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 4: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 5: Impact of Freeze-thaw Cycles and Storage Time on Plasma Samples Used in Mass Spectrometry Based Biomarker Discovery Projects | 6: The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples | 7: Impact of single freeze-thaw cycles on human serum proteins: Implications for mass spectrometry biomarker validation | 8: In vitro Stability of Heat Shock Protein 27 in Serum and Plasma Under Different Pre-analytical Conditions: Implications for Large-Scale Clinical Studies | 9: Impact of Single Freeze-Thaw Cycles on Serum Protein Stability: Implications for Clinical Biomarker Validation Using Mass Spectrometry | 10: Instability of Plasma and Serum Progastrin-Releasing Peptide During Repeated Freezing and Thawing",1: PMC3900085; doi:10.11613/BM.2013.009 | 2: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 3: PMC3433892; doi:10.1074/mcp.M111.014340 | 4: PMC9693613; doi:10.3390/metabo12111098 | 5: PMC2657648 | 6: PMC8154350; doi:10.1055/s-0041-1726575 | 7: PMC13206734; doi:10.1016/j.isci.2026.115934 | 8: PMC4855055; doi:10.3343/alm.2016.36.4.353 | 9: bio_6971918c74be; doi:10.1101/2025.04.09.647925 | 10: PMC5194227; doi:10.1016/j.phrp.2016.11.004,Evaluation of Freeze Thaw Cycles on stored plasma in the Biobank of the Norwegian Mother and Child Cohort Study,pmcid:PMC2860294; pmid:20428472; doi:10.1089/cpt.2008.0012,,0,0,0,0,0.0,,,,s_8b33d363
Q056,Freeze-thaw and frozen storage,Which plasma analytes are most sensitive to extensive repeated freeze-thawing?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which plasma analytes are most sensitive to extensive repeated freeze-thawing? freeze-thaw stability; repeated freeze-thaw cycles; plasma protein stability; analyte degradation; biomarker integrity,freeze-thaw stability | repeated freeze-thaw cycles | plasma protein stability | analyte degradation | biomarker integrity,10,1: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 2: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 3: Impact of Freeze-thaw Cycles and Storage Time on Plasma Samples Used in Mass Spectrometry Based Biomarker Discovery Projects | 4: Impact of single freeze-thaw cycles on human serum proteins: Implications for mass spectrometry biomarker validation | 5: Impact of Single Freeze-Thaw Cycles on Serum Protein Stability: Implications for Clinical Biomarker Validation Using Mass Spectrometry | 6: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 7: The Effect of Pre-Analytical Variability on the Measurement of MRM-MS-Based Mid- to High-Abundance Plasma Protein Biomarkers and a Panel of Cytokines | 8: Pre-analytical stability of the plasma proteomes based on the storage temperature | 9: Tracking the Stability of Clinically Relevant Blood Plasma Proteins with Delta-S-Cys-Albumin—A Dilute-and-Shoot LC/MS-Based Marker of Specimen Exposure to Thawed Conditions | 10: In vitro Stability of Heat Shock Protein 27 in Serum and Plasma Under Different Pre-analytical Conditions: Implications for Large-Scale Clinical Studies,1: PMC3433892; doi:10.1074/mcp.M111.014340 | 2: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 3: PMC2657648 | 4: PMC13206734; doi:10.1016/j.isci.2026.115934 | 5: bio_6971918c74be; doi:10.1101/2025.04.09.647925 | 6: PMC9693613; doi:10.3390/metabo12111098 | 7: PMC3368926; doi:10.1371/journal.pone.0038290 | 8: PMC3658880; doi:10.1186/1477-5956-11-10 | 9: PMC9637815; doi:10.1016/j.mcpro.2022.100420 | 10: PMC4855055; doi:10.3343/alm.2016.36.4.353,Evaluation of Freeze Thaw Cycles on stored plasma in the Biobank of the Norwegian Mother and Child Cohort Study,pmcid:PMC2860294; pmid:20428472; doi:10.1089/cpt.2008.0012,,0,0,0,0,0.0,,,,s_dd6b66c0
Q057,Freeze-thaw and frozen storage,Which endocrine parameter showed a significant and clinically relevant increase after repeated freeze-thaw cycles?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which endocrine parameter showed a significant and clinically relevant increase after repeated freeze-thaw cycles? freeze-thaw stability; single freeze-thaw cycle; multiple freeze-thaw cycles; analyte stability; hormone stability,freeze-thaw stability | single freeze-thaw cycle | multiple freeze-thaw cycles | analyte stability | hormone stability,10,"1: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 2: Inter-laboratory validation of the measurement of follicle stimulating hormone (FSH) after various lengths of frozen storage | 3: The effect of freeze‐thaw cycles on determination of immunoreactive plasma adrenocorticotrophic hormone concentrations in horses | 4: The Stability of the Anti-Müllerian Hormone in Serum and Plasma Samples under Various Preanalytical Conditions | 5: Stability and validity of intact parathyroid hormone levels in different sample types and storage conditions | 6: The Clinical Impact of Sample Storage at −20 °C on Renin Reference Intervals and Aldosterone–Renin Ratio Calculations | 7: Stability of adrenocorticotropic hormone in whole blood samples: effects of storage conditions | 8: Instability of Plasma and Serum Progastrin-Releasing Peptide During Repeated Freezing and Thawing | 9: Improving Science by Overcoming Laboratory Pitfalls With Hormone Measurements | 10: Effect of sample type, centrifugation and storage conditions on vitamin D concentration",1: PMC3900085; doi:10.11613/BM.2013.009 | 2: PMC3009700; doi:10.1186/1477-7827-8-145 | 3: PMC7255672; doi:10.1111/jvim.15771 | 4: PMC10137981; doi:10.3390/diagnostics13081501 | 5: PMC8183913; doi:10.1002/jcla.23771 | 6: PMC11099477; doi:10.1210/clinem/dgae057 | 7: PMC11334200; doi:10.11613/BM.2024.030702 | 8: PMC5194227; doi:10.1016/j.phrp.2016.11.004 | 9: PMC7993596; doi:10.1210/clinem/dgaa923 | 10: PMC3900071; doi:10.11613/BM.2013.039,Effects of repeated freeze-thaw cycles on endocrine parameters in plasma and serum,pmid:27303059; doi:10.1177/0004563216657361,,0,0,0,0,0.0,,,,s_ae91b724
Q058,Freeze-thaw and frozen storage,Which endocrine measurement showed a small decrease after repeated freeze-thaw cycles?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which endocrine measurement showed a small decrease after repeated freeze-thaw cycles? single freeze-thaw cycle; multiple freeze-thaw cycles; freeze-thaw stability; analyte stability; hormone stability,single freeze-thaw cycle | multiple freeze-thaw cycles | freeze-thaw stability | analyte stability | hormone stability,10,"1: The effect of freeze‐thaw cycles on determination of immunoreactive plasma adrenocorticotrophic hormone concentrations in horses | 2: Inter-laboratory validation of the measurement of follicle stimulating hormone (FSH) after various lengths of frozen storage | 3: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 4: Improving Science by Overcoming Laboratory Pitfalls With Hormone Measurements | 5: The Stability of the Anti-Müllerian Hormone in Serum and Plasma Samples under Various Preanalytical Conditions | 6: Stability of glucagon-like peptide 1 and glucagon in human plasma | 7: The validation of a commercial enzyme-linked immunosorbent assay and the effect of freeze-thaw cycles of serum on the stability of cortisol and testosterone concentrations in Aceh cattle | 8: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 9: Stability and validity of intact parathyroid hormone levels in different sample types and storage conditions | 10: The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples",1: PMC7255672; doi:10.1111/jvim.15771 | 2: PMC3009700; doi:10.1186/1477-7827-8-145 | 3: PMC3900085; doi:10.11613/BM.2013.009 | 4: PMC7993596; doi:10.1210/clinem/dgaa923 | 5: PMC10137981; doi:10.3390/diagnostics13081501 | 6: PMC4317691; doi:10.1530/EC-14-0126 | 7: PMC7047911; doi:10.5256/f1000research.21725.r52712 | 8: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 9: PMC8183913; doi:10.1002/jcla.23771 | 10: PMC8154350; doi:10.1055/s-0041-1726575,Effects of repeated freeze-thaw cycles on endocrine parameters in plasma and serum,pmid:27303059; doi:10.1177/0004563216657361,,0,0,0,0,0.0,,,,s_342a7e16
Q059,"Specimen, tube, and processing effects",How can aliquots be taken from a frozen plasma sample without thawing the original sample?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How can aliquots be taken from a frozen plasma sample without thawing the original sample? aliquot sampling; non-destructive sampling; frozen plasma handling; partial thawing; sample integrity preservation,aliquot sampling | non-destructive sampling | frozen plasma handling | partial thawing | sample integrity preservation,10,1: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 2: Influence of Isolation Techniques on the Quality of Plasma Samples: Implications for Cancer Biobanking | 3: Impact of Freeze-thaw Cycles and Storage Time on Plasma Samples Used in Mass Spectrometry Based Biomarker Discovery Projects | 4: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 5: Automated processing of whole blood samples into microliter aliquots of plasma | 6: Quality assessment from biobank plasma and serum specimens: a systematic review | 7: Repository of Human Blood Derivative Biospecimens in Biobank: Technical Implications | 8: Effects of Long-Term Storage at −80 °C on the Human Plasma Metabolome | 9: Effects of sample handling and storage on quantitative lipid analysis in human serum | 10: The effects of thawing on the plasma metabolome: evaluating differences between thawed plasma and multi-organ samples,1: PMC9693613; doi:10.3390/metabo12111098 | 2: PMC12610171; doi:10.3390/ijms262110281 | 3: PMC2657648 | 4: PMC3433892; doi:10.1074/mcp.M111.014340 | 5: PMC2547732; doi:10.1155/S1463924688000045 | 6: PMC12514999; doi:10.7717/peerj.20122 | 7: PMC4430793 | 8: PMC6572224; doi:10.3390/metabo9050099 | 9: PMC2794342; doi:10.1007/s11306-009-0174-2 | 10: PMC5392536; doi:10.1007/s11306-017-1196-9,Demonstration of a frozen sample aliquotter to prepare plasma and serum aliquots without thawing frozen parent samples,pmcid:PMC4077011; pmid:24850092; doi:10.1089/bio.2012.0049,,0,0,0,0,0.0,,,,s_7d467d5b
Q060,Biospecimen quality control and SOPs,How reproducible are biochemical measurements in plasma aliquots taken without thawing the parent sample?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How reproducible are biochemical measurements in plasma aliquots taken without thawing the parent sample? aliquot stability; non-thawed plasma; repeated measurements; analytical reproducibility; plasma sample handling,aliquot stability | non-thawed plasma | repeated measurements | analytical reproducibility | plasma sample handling,10,1: Pre‐analytical stability of selected biochemical analytes in serum of horses and oxen stored at −20°C | 2: Quality assurance of add-on testing in plasma samples: stability limit for 29 biochemical analytes | 3: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 4: Influence of temperature and storage time on the stability of biochemical parameters in broilers | 5: The influence of various sample storage conditions and sample bacterial contamination on concentrations of routine biochemical parameters | 6: Comparison of glucose concentrations in samples frozen for varying durations and subjected to freeze-thaw cycles using 2 assay systems | 7: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 8: Stability of Some Biochemical Parameters in Sheep and Goat Serum Stored at −20℃ | 9: The impact of pre‐analytical variations on biochemical analytes stability: A systematic review | 10: Untargeted metabolomics reveals the effects of pre-analytic storage on serum metabolite profiles from healthy cats,1: PMC10867542; doi:10.1002/vms3.1368 | 2: PMC11042558; doi:10.11613/BM.2024.020704 | 3: PMC3900085; doi:10.11613/BM.2013.009 | 4: PMC12332929; doi:10.1016/j.psj.2025.105568 | 5: PMC11318062; doi:10.5937/jomb0-40360 | 6: PMC12848267; doi:10.3168/jdsc.2024-0729 | 7: PMC7109503 | 8: PMC9695570; doi:10.2147/VMRR.S391254 | 9: PMC7755813; doi:10.1002/jcla.23551 | 10: PMC11139287; doi:10.1371/journal.pone.0303500,Demonstration of a frozen sample aliquotter to prepare plasma and serum aliquots without thawing frozen parent samples,pmcid:PMC4077011; pmid:24850092; doi:10.1089/bio.2012.0049,,0,0,0,0,0.0,,,,s_b7ee5bd2
