question_id,category,question,status,error,query_strategy,llm_model,llm_provider,llm_base_url,paperclip_ranking,paperclip_source,paperclip_full_corpus,retrieval_limit,query_sent,expansion_terms,retrieved_count,retrieved_documents,retrieved_document_ids,gold_documents,gold_document_ids,first_relevant_rank,hit_at_1,hit_at_3,hit_at_5,hit_at_10,reciprocal_rank,matched_document,match_type,matched_identifier,paperclip_result_id
Q046,Freeze-thaw and frozen storage,How well do endocrine analytes tolerate four freeze-thaw cycles?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How well do endocrine analytes tolerate four freeze-thaw cycles?,,10,1: Inter-laboratory validation of the measurement of follicle stimulating hormone (FSH) after various lengths of frozen storage | 2: The Stability of the Anti-Müllerian Hormone in Serum and Plasma Samples under Various Preanalytical Conditions | 3: Improving Science by Overcoming Laboratory Pitfalls With Hormone Measurements | 4: A round robin approach to the analysis of bisphenol a (BPA) in human blood samples | 5: Cold-induced phase separation for the simple and reliable extraction of sex hormones for subsequent LC-MS/MS analysis | 6: Profiling steroid and thyroid hormones with hair analysis in a cohort of women aged 25 to 45 years old | 7: Challenges and improvements in testosterone and estradiol testing | 8: Measurement of Free Testosterone in Serum Using Equilibrium DialysisCoupled With ID-UHPLC-MS/MS: Comparison Between Equilibrium Devices | 9: Targeted metabolic profiling of urinary steroids with a focus on analytical accuracy and sample stability | 10: The effect of storage time and freeze-thaw cycles on the stability of serum samples,1: PMC3009700; doi:10.1186/1477-7827-8-145 | 2: PMC10137981; doi:10.3390/diagnostics13081501 | 3: PMC7993596; doi:10.1210/clinem/dgaa923 | 4: PMC4066311; doi:10.1186/1476-069X-13-25 | 5: PMC8953666; doi:10.1016/j.jlr.2021.100158 | 6: PMC8942333; doi:10.1530/EJE-22-0081 | 7: PMC3955326; doi:10.4103/1008-682X.122338 | 8: PMC8090003; doi:10.1210/jendso/bvab048.1545 | 9: PMC9334310; doi:10.1016/j.jmsacl.2022.07.006 | 10: PMC3900085; doi:10.11613/BM.2013.009,Stability of 17 endocrine analytes in serum or plasma after four cycles of repeated freezing and thawing,pmid:40243258; doi:10.1080/00365513.2025.2487989,,0,0,0,0,0.0,,,,s_c44eba24
Q047,"Specimen, tube, and processing effects",What centrifugation time and force should be used for validated serum and plasma preparation?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,What centrifugation time and force should be used for validated serum and plasma preparation?,,10,1: Effects of different centrifugation conditions on clinical chemistry and Immunology test results | 2: Influence of centrifugation conditions on the results of 77 routine clinical chemistry analytes using standard vacuum blood collection tubes and the new BD-Barricor tubes | 3: Evaluation of an alternative centrifugation protocol for reducing total turnaround time | 4: Does centrifugation matter? Centrifugal force and spinning time alter the plasma metabolome | 5: Impact of Centrifugation Time Reduction in GLP Systems | 6: Comparative Evaluation of Centrifugation Speed and Its Impact on Diagnostic Accuracy | 7: Centrifugation: an important pre-analytic procedure that influences plasma microRNA quantification during blood processing | 8: Effect of Delayed Centrifugation on the Levels of NMR-Measured Lipoproteins and Metabolites in Plasma and Serum Samples | 9: Comparison of pre-analytical conditions for quantification of serotonin in platelet-poor plasma | 10: Quantities and units for centrifugation in the clinical laboratory,1: PMC3123263; doi:10.1186/1472-6890-11-6 | 2: PMC5701775; doi:10.11613/BM.2018.010704 | 3: PMC11949531; doi:10.1515/almed-2024-0170 | 4: PMC5025507; doi:10.1007/s11306-016-1109-3 | 5: PMC12519673 | 6: PMC12699201; doi:10.1002/jcla.70120 | 7: PMC3870851; doi:10.5732/cjc.012.10271 | 8: PMC9753045; doi:10.1021/acs.analchem.2c02167 | 9: PMC6804510; doi:10.1016/j.plabm.2019.e00136 | 10: PMC2547964; doi:10.1155/S1463924692000208,"Method validation for preparing serum and plasma samples from human blood for downstream proteomic, metabolomic, and circulating nucleic acid-based applications",pmid:25075813; doi:10.1089/bio.2014.0003,,0,0,0,0,0.0,,,,s_adc525e3
Q048,Pre-centrifugation delay and transport,"After blood waited two hours before centrifugation, which measurements stayed stable at both temperatures and which did not?",success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"After blood waited two hours before centrifugation, which measurements stayed stable at both temperatures and which did not?",,10,"1: Assessment of the stability of 20 biochemical analytes in serum and whole blood samples after storage at nonstandard temperatures | 2: How Long can we Store Blood Samples: A Systematic Review and Meta-Analysis | 3: Stability of hematological analytes during 48 hours storage at three temperatures using Cell-Dyn hematology analyzer | 4: Stability of 35 biochemical and immunological routine tests after 10 hours storage and transport of human whole blood at 21°C | 5: Storage stability of commonly used haematological parameters at 33 °C | 6: Stability studies of common biochemical analytes in serum separator tubes with or without gel barrier subjected to various storage conditions | 7: The stability of quantitative blood count parameters using the ADVIA 2120i hematology analyzer | 8: Effect of sample type, centrifugation and storage conditions on vitamin D concentration | 9: Effect of storage temperature and time on erythrocyte sedimentation rate | 10: Biochemical analytes in centrifuged blood samples could be affected by the age of subjects in different time periods and storage temperatures",1: PMC12769415; doi:10.1016/j.plabm.2025.e00514 | 2: PMC5652294; doi:10.1016/j.ebiom.2017.09.024 | 3: PMC8199497; doi:10.5937/jomb0-27945 | 4: PMC4219582; doi:10.3109/00365513.2014.928940 | 5: PMC5898956; doi:10.11613/BM.2018.020901 | 6: PMC4062343 | 7: PMC5574499; doi:10.1016/j.plabm.2015.12.001 | 8: PMC3900071; doi:10.11613/BM.2013.039 | 9: PMC9148503; doi:10.1186/s40001-022-00701-3 | 10: PMC12364043; doi:10.4103/ajts.ajts_178_21,"Method validation for preparing serum and plasma samples from human blood for downstream proteomic, metabolomic, and circulating nucleic acid-based applications",pmid:25075813; doi:10.1089/bio.2014.0003,,0,0,0,0,0.0,,,,s_29034966
Q049,Storage temperature and duration,"What temperatures have been considered for long-term storage of human fluid, cell, and tissue biospecimens?",success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"What temperatures have been considered for long-term storage of human fluid, cell, and tissue biospecimens?",,10,1: Current standards for the storage of human samples in biobanks | 2: Roadmap for low-carbon ultra-low temperature storage in biobanking | 3: Current State and Challenges of Tissue and Organ Cryopreservation in Biobanking | 4: Repository of Human Blood Derivative Biospecimens in Biobank: Technical Implications | 5: Indicator Tubes: A Novel Solution for Monitoring Temperature Excursions in Biobank Storage | 6: Nitrogen Biobank for Cardiovascular Research | 7: Tissue Preservation and Access: Modern Innovation in Biobanking Moving Forwards a Personalized Treatment | 8: Quality assessment from biobank plasma and serum specimens: a systematic review | 9: Long-term Cryopreservation of Human and other Mammalian Cells at −80 °C for 8 Years | 10: Biobanking of Biological Samples at Room Temperature,1: PMC2988449; doi:10.1186/gm193 | 2: PMC11308585; doi:10.1186/s12967-024-05383-5 | 3: PMC11508709; doi:10.3390/ijms252011124 | 4: PMC4430793 | 5: PMC12566185; doi:10.3390/mps8050120 | 6: PMC3780350; doi:10.2174/1573403X113099990035 | 7: PMC12113189; doi:10.3390/jpm15050190 | 8: PMC12514999; doi:10.7717/peerj.20122 | 9: PMC6172990; doi:10.1177/2155179017733148 | 10: bio_30e13aa373de; doi:10.1101/2025.04.08.646969,Storage of human biospecimens: selection of the optimal storage temperature,pmid:24918763; doi:10.1089/bio.2013.0084,,0,0,0,0,0.0,,,,s_5062551c
Q050,Storage temperature and duration,Why can two biospecimens have different quality after thawing even if they were processed in the same way?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Why can two biospecimens have different quality after thawing even if they were processed in the same way?,,10,1: An overview of Synlab SDN Biobank’s quality control system | 2: Example for process validation in biobanking: Fit for purpose testing of a cryopreservation method without isopentane | 3: Toward Optimal Cryopreservation and Storage for Achievement of High Cell Recovery and Maintenance of Cell Viability and T Cell Functionality | 4: In search of an evidence-based strategy for quality assessment of human tissue samples: report of the tissue Biospecimen Research Working Group of the Spanish Biobank Network | 5: Quality assessment from biobank plasma and serum specimens: a systematic review | 6: Tumor Banks: A Quality Control Scheme Proposal | 7: Indicator Tubes: A Novel Solution for Monitoring Temperature Excursions in Biobank Storage | 8: Current standards for the storage of human samples in biobanks | 9: Applied Molecular-Based Quality Control of Biobanked Samples for Multi-Omics Approach | 10: Quality Considerations When Using Tissue Samples for Biomarker Studies in Cancer Research,1: PMC11335955; doi:10.1038/s41598-024-70263-3 | 2: PMC9562646; doi:10.3389/fmolb.2022.876670 | 3: PMC5180082; doi:10.1089/bio.2016.0046 | 4: PMC6852937; doi:10.1186/s12967-019-2124-8 | 5: PMC12514999; doi:10.7717/peerj.20122 | 6: PMC6811598; doi:10.3389/fmed.2019.00225 | 7: PMC12566185; doi:10.3390/mps8050120 | 8: PMC2988449; doi:10.1186/gm193 | 9: PMC10378006; doi:10.3390/cancers15143742 | 10: PMC8060748; doi:10.1177/11772719211009513,Storage of human biospecimens: selection of the optimal storage temperature | Biospecimen Reporting for Improved Study Quality,pmid:24918763; doi:10.1089/bio.2013.0084 | pmcid:PMC3142856; pmid:21826252; doi:10.1089/bio.2010.0036,,0,0,0,0,0.0,,,,s_0c928e26
Q051,"Specimen, tube, and processing effects",Does a polymeric gel collection tube affect metabolite levels more in serum or plasma?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Does a polymeric gel collection tube affect metabolite levels more in serum or plasma?,,10,"1: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 2: Global biochemical analysis of plasma, serum and whole blood collected using various anticoagulant additives | 3: Comparative metabolomics studies of blood collected in streck and heparin tubes from lung cancer patients | 4: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 5: Targeted Metabolomics Identifies Reliable and Stable Metabolites in Human Serum and Plasma Samples | 6: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 7: Plasma Instead of Serum Avoids Critical Confounding of Clinical Metabolomics Studies by Platelets | 8: A Comparison of Serum and Plasma Blood Collection Tubes for the Integration of Epidemiological and Metabolomics Data | 9: Differences between Human Plasma and Serum Metabolite Profiles | 10: Serum or Plasma (and Which Plasma), That Is the Question",1: PMC6316012; doi:10.3390/metabo8040088 | 2: PMC8031419; doi:10.1371/journal.pone.0249797.r004 | 3: PMC8064553; doi:10.1371/journal.pone.0249648 | 4: PMC11433674; doi:10.3390/metabo14090474 | 5: PMC3933650; doi:10.1371/journal.pone.0089728 | 6: PMC5875996; doi:10.3390/metabo8010006 | 7: PMC11301681; doi:10.1021/acs.jproteome.3c00761 | 8: PMC8295687; doi:10.3389/fmolb.2021.682134 | 9: PMC3132215; doi:10.1371/journal.pone.0021230 | 10: PMC8981325; doi:10.1021/acs.jproteome.1c00935,Influence of the collection tube on metabolomic changes in serum and plasma,pmid:26838459; doi:10.1016/j.talanta.2015.12.079,,0,0,0,0,0.0,,,,s_0fb114f3
Q052,"Specimen, tube, and processing effects",Which amino acids were affected when serum was collected in polymeric gel tubes?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which amino acids were affected when serum was collected in polymeric gel tubes?,,10,"1: Stability of amino acids and related amines in human serum under different preprocessing and pre-storage conditions based on iTRAQ ® -LC-MS/MS | 2: Ex-vivo changes in amino acid concentrations from blood stored at room temperature or on ice: implications for arginine and taurine measurements | 3: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 4: Stability studies of common biochemical analytes in serum separator tubes with or without gel barrier subjected to various storage conditions | 5: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 6: Important Lessons on Long-Term Stability of Amino Acids in Stored Dried Blood Spots | 7: Pre-analytic decrease of phenylalanine in plasma of patients with phenylketonuria treated with pegvaliase | 8: Global biochemical analysis of plasma, serum and whole blood collected using various anticoagulant additives | 9: Effect of blood contamination of cerebrospinal fluid on amino acids, biogenic amines, pterins and vitamins | 10: Analytical Validation of an Assay for Concurrent Measurement of Amino Acids in Dog Serum and Comparison of Amino Acid Concentrations between Whole Blood, Plasma, and Serum from Dogs",1: PMC7928226; doi:10.1242/bio.055020 | 2: PMC2785822; doi:10.1186/1472-6890-9-10 | 3: PMC6316012; doi:10.3390/metabo8040088 | 4: PMC4062343 | 5: PMC5875996; doi:10.3390/metabo8010006 | 6: PMC10366855; doi:10.3390/ijns9030034 | 7: PMC11252920; doi:10.1016/j.ymgmr.2024.101110 | 8: PMC8031419; doi:10.1371/journal.pone.0249797.r004 | 9: PMC6857153; doi:10.1186/s12987-019-0154-5 | 10: PMC9608751; doi:10.3390/metabo12100891,Influence of the collection tube on metabolomic changes in serum and plasma,pmid:26838459; doi:10.1016/j.talanta.2015.12.079,,0,0,0,0,0.0,,,,s_45226aa7
Q053,Pre-centrifugation delay and transport,What post-centrifugation holding times and temperatures have been evaluated for serum and EDTA plasma before storage?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,What post-centrifugation holding times and temperatures have been evaluated for serum and EDTA plasma before storage?,,10,"1: Assessment of the stability of 20 biochemical analytes in serum and whole blood samples after storage at nonstandard temperatures | 2: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 3: Effect of sample type, centrifugation and storage conditions on vitamin D concentration | 4: The impact of pre‐analytical variations on biochemical analytes stability: A systematic review | 5: Stability of 35 biochemical and immunological routine tests after 10 hours storage and transport of human whole blood at 21°C | 6: Stability studies of common biochemical analytes in serum separator tubes with or without gel barrier subjected to various storage conditions | 7: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 8: How Long can we Store Blood Samples: A Systematic Review and Meta-Analysis | 9: Time collection and storage conditions of lipid profile | 10: The influence of various sample storage conditions and sample bacterial contamination on concentrations of routine biochemical parameters",1: PMC12769415; doi:10.1016/j.plabm.2025.e00514 | 2: PMC7109503 | 3: PMC3900071; doi:10.11613/BM.2013.039 | 4: PMC7755813; doi:10.1002/jcla.23551 | 5: PMC4219582; doi:10.3109/00365513.2014.928940 | 6: PMC4062343 | 7: PMC3900085; doi:10.11613/BM.2013.009 | 8: PMC5652294; doi:10.1016/j.ebiom.2017.09.024 | 9: PMC5769759; doi:10.1590/1414-431X20176955 | 10: PMC11318062; doi:10.5937/jomb0-40360,Profiling post-centrifugation delay of serum and plasma with antibody bead arrays,pmid:23631827; doi:10.1016/j.jprot.2013.04.020,,0,0,0,0,0.0,,,,s_e3033c1c
Q054,Pre-centrifugation delay and transport,Which protein decreased when EDTA plasma was left for a long time after centrifugation?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which protein decreased when EDTA plasma was left for a long time after centrifugation?,,10,1: Influence of Anticoagulants on the Dissociation of Cardiac Troponin Complex in Blood Samples | 2: Impact of Delayed Centrifugation on Interleukin 6 Determination in Human Blood | 3: Effects of blood sample handling procedures on measurable interleukin 6 in plasma and serum | 4: Plasma glutathione status as indicator of pre-analytical centrifugation delay | 5: Effects of different centrifugation conditions on clinical chemistry and Immunology test results | 6: Impact of short-term storage of plasma samples on quantitation of ultra-low levels of interleukin-6 | 7: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 8: Time-dependent variation of ionized calcium in serum samples | 9: Pre-analytical stability of the plasma proteomes based on the storage temperature | 10: Comparison of pre-analytical conditions for quantification of serotonin in platelet-poor plasma,1: PMC11354535; doi:10.3390/ijms25168919 | 2: PMC12109806; doi:10.3390/diagnostics15101187 | 3: PMC6757116; doi:10.1002/jcla.22924 | 4: bio_da577f656cb6; doi:10.1101/2020.12.09.417386 | 5: PMC3123263; doi:10.1186/1472-6890-11-6 | 6: PMC8593303; doi:10.1177/03000605211056846 | 7: PMC3433892; doi:10.1074/mcp.M111.014340 | 8: PMC6784427; doi:10.11613/BM.2019.030708 | 9: PMC3658880; doi:10.1186/1477-5956-11-10 | 10: PMC6804510; doi:10.1016/j.plabm.2019.e00136,Profiling post-centrifugation delay of serum and plasma with antibody bead arrays,pmid:23631827; doi:10.1016/j.jprot.2013.04.020,,0,0,0,0,0.0,,,,s_c93890d7
Q055,Freeze-thaw and frozen storage,Which analyte was the exception when pooled EDTA plasma showed little change during the first ten freeze-thaw cycles?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which analyte was the exception when pooled EDTA plasma showed little change during the first ten freeze-thaw cycles?,,10,"1: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 2: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 3: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 4: EDTA Improves Stability of Whole Blood C-Peptide and Insulin to Over 24 Hours at Room Temperature | 5: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 6: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 7: The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples | 8: Factors affecting stability of plasma brain-derived neurotrophic factor | 9: Stability of 35 biochemical and immunological routine tests after 10 hours storage and transport of human whole blood at 21°C | 10: Instability of Plasma and Serum Progastrin-Releasing Peptide During Repeated Freezing and Thawing",1: PMC3900085; doi:10.11613/BM.2013.009 | 2: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 3: PMC3433892; doi:10.1074/mcp.M111.014340 | 4: PMC3408407; doi:10.1371/journal.pone.0042084 | 5: PMC7109503 | 6: PMC9693613; doi:10.3390/metabo12111098 | 7: PMC8154350; doi:10.1055/s-0041-1726575 | 8: PMC7677545; doi:10.1038/s41598-020-77046-6 | 9: PMC4219582; doi:10.3109/00365513.2014.928940 | 10: PMC5194227; doi:10.1016/j.phrp.2016.11.004,Evaluation of Freeze Thaw Cycles on stored plasma in the Biobank of the Norwegian Mother and Child Cohort Study,pmcid:PMC2860294; pmid:20428472; doi:10.1089/cpt.2008.0012,,0,0,0,0,0.0,,,,s_e1785c6b
Q056,Freeze-thaw and frozen storage,Which plasma analytes are most sensitive to extensive repeated freeze-thawing?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which plasma analytes are most sensitive to extensive repeated freeze-thawing?,,10,1: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 2: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 3: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 4: Instability of Plasma and Serum Progastrin-Releasing Peptide During Repeated Freezing and Thawing | 5: Quality assurance of add-on testing in plasma samples: stability limit for 29 biochemical analytes | 6: In vitro Stability of Heat Shock Protein 27 in Serum and Plasma Under Different Pre-analytical Conditions: Implications for Large-Scale Clinical Studies | 7: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 8: Metabolic and lipidomic stability in EDTA plasma from hospitalized patients: impact of refrigerated storage time and additional freeze—thaw cycle | 9: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 10: The influence of various sample storage conditions and sample bacterial contamination on concentrations of routine biochemical parameters,1: PMC3900085; doi:10.11613/BM.2013.009 | 2: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 3: PMC3433892; doi:10.1074/mcp.M111.014340 | 4: PMC5194227; doi:10.1016/j.phrp.2016.11.004 | 5: PMC11042558; doi:10.11613/BM.2024.020704 | 6: PMC4855055; doi:10.3343/alm.2016.36.4.353 | 7: PMC9693613; doi:10.3390/metabo12111098 | 8: PMC13106266; doi:10.1007/s11306-026-02428-2 | 9: PMC7109503 | 10: PMC11318062; doi:10.5937/jomb0-40360,Evaluation of Freeze Thaw Cycles on stored plasma in the Biobank of the Norwegian Mother and Child Cohort Study,pmcid:PMC2860294; pmid:20428472; doi:10.1089/cpt.2008.0012,,0,0,0,0,0.0,,,,s_db4a7346
Q057,Freeze-thaw and frozen storage,Which endocrine parameter showed a significant and clinically relevant increase after repeated freeze-thaw cycles?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which endocrine parameter showed a significant and clinically relevant increase after repeated freeze-thaw cycles?,,10,1: The effect of freeze‐thaw cycles on determination of immunoreactive plasma adrenocorticotrophic hormone concentrations in horses | 2: Inter-laboratory validation of the measurement of follicle stimulating hormone (FSH) after various lengths of frozen storage | 3: Stability and validity of intact parathyroid hormone levels in different sample types and storage conditions | 4: The Stability of the Anti-Müllerian Hormone in Serum and Plasma Samples under Various Preanalytical Conditions | 5: The Clinical Impact of Sample Storage at −20 °C on Renin Reference Intervals and Aldosterone–Renin Ratio Calculations | 6: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 7: Improving Science by Overcoming Laboratory Pitfalls With Hormone Measurements | 8: Stability of adrenocorticotropic hormone in whole blood samples: effects of storage conditions | 9: Measurement of serum anti-Müllerian hormone by revised Gen II or automated assay: Reproducibility under various blood/serum storage conditions | 10: Instability of Plasma and Serum Progastrin-Releasing Peptide During Repeated Freezing and Thawing,1: PMC7255672; doi:10.1111/jvim.15771 | 2: PMC3009700; doi:10.1186/1477-7827-8-145 | 3: PMC8183913; doi:10.1002/jcla.23771 | 4: PMC10137981; doi:10.3390/diagnostics13081501 | 5: PMC11099477; doi:10.1210/clinem/dgae057 | 6: PMC3900085; doi:10.11613/BM.2013.009 | 7: PMC7993596; doi:10.1210/clinem/dgaa923 | 8: PMC11334200; doi:10.11613/BM.2024.030702 | 9: PMC10258520; doi:10.5653/cerm.2022.05687 | 10: PMC5194227; doi:10.1016/j.phrp.2016.11.004,Effects of repeated freeze-thaw cycles on endocrine parameters in plasma and serum,pmid:27303059; doi:10.1177/0004563216657361,,0,0,0,0,0.0,,,,s_7646154a
Q058,Freeze-thaw and frozen storage,Which endocrine measurement showed a small decrease after repeated freeze-thaw cycles?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which endocrine measurement showed a small decrease after repeated freeze-thaw cycles?,,10,1: The effect of freeze‐thaw cycles on determination of immunoreactive plasma adrenocorticotrophic hormone concentrations in horses | 2: Inter-laboratory validation of the measurement of follicle stimulating hormone (FSH) after various lengths of frozen storage | 3: The Stability of the Anti-Müllerian Hormone in Serum and Plasma Samples under Various Preanalytical Conditions | 4: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 5: Stability and validity of intact parathyroid hormone levels in different sample types and storage conditions | 6: Improving Science by Overcoming Laboratory Pitfalls With Hormone Measurements | 7: Measurement of serum anti-Müllerian hormone by revised Gen II or automated assay: Reproducibility under various blood/serum storage conditions | 8: The validation of a commercial enzyme-linked immunosorbent assay and the effect of freeze-thaw cycles of serum on the stability of cortisol and testosterone concentrations in Aceh cattle | 9: Stability of glucagon-like peptide 1 and glucagon in human plasma | 10: Stability of adrenocorticotropic hormone in whole blood samples: effects of storage conditions,1: PMC7255672; doi:10.1111/jvim.15771 | 2: PMC3009700; doi:10.1186/1477-7827-8-145 | 3: PMC10137981; doi:10.3390/diagnostics13081501 | 4: PMC3900085; doi:10.11613/BM.2013.009 | 5: PMC8183913; doi:10.1002/jcla.23771 | 6: PMC7993596; doi:10.1210/clinem/dgaa923 | 7: PMC10258520; doi:10.5653/cerm.2022.05687 | 8: PMC7047911; doi:10.5256/f1000research.21725.r52712 | 9: PMC4317691; doi:10.1530/EC-14-0126 | 10: PMC11334200; doi:10.11613/BM.2024.030702,Effects of repeated freeze-thaw cycles on endocrine parameters in plasma and serum,pmid:27303059; doi:10.1177/0004563216657361,,0,0,0,0,0.0,,,,s_1433d47f
Q059,"Specimen, tube, and processing effects",How can aliquots be taken from a frozen plasma sample without thawing the original sample?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How can aliquots be taken from a frozen plasma sample without thawing the original sample?,,10,"1: Automated processing of whole blood samples into microliter aliquots of plasma | 2: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 3: Impact of Freeze-thaw Cycles and Storage Time on Plasma Samples Used in Mass Spectrometry Based Biomarker Discovery Projects | 4: Influence of Isolation Techniques on the Quality of Plasma Samples: Implications for Cancer Biobanking | 5: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 6: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 7: Evaluation of Citrated Plasma After Thawing for Routine Coagulation Testing | 8: Protocol for the processing, cryopreservation, and biobanking of patient-derived cells and tissues | 9: miRNA Stability in Frozen Plasma Samples | 10: Delta-S-Cys-Albumin: A Lab Test that Quantifies Cumulative Exposure of Archived Human Blood Plasma and Serum Samples to Thawed Conditions *",1: PMC2547732; doi:10.1155/S1463924688000045 | 2: PMC9693613; doi:10.3390/metabo12111098 | 3: PMC2657648 | 4: PMC12610171; doi:10.3390/ijms262110281 | 5: PMC3433892; doi:10.1074/mcp.M111.014340 | 6: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 7: PMC10326361; doi:10.7759/cureus.40023 | 8: PMC11467654; doi:10.1016/j.xpro.2024.103287 | 9: PMC6331950; doi:10.3390/molecules201019030 | 10: PMC6773563; doi:10.1074/mcp.TIR119.001659,Demonstration of a frozen sample aliquotter to prepare plasma and serum aliquots without thawing frozen parent samples,pmcid:PMC4077011; pmid:24850092; doi:10.1089/bio.2012.0049,,0,0,0,0,0.0,,,,s_8d2954b6
Q060,Biospecimen quality control and SOPs,How reproducible are biochemical measurements in plasma aliquots taken without thawing the parent sample?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How reproducible are biochemical measurements in plasma aliquots taken without thawing the parent sample?,,10,1: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 2: Quality assurance of add-on testing in plasma samples: stability limit for 29 biochemical analytes | 3: Pre‐analytical stability of selected biochemical analytes in serum of horses and oxen stored at −20°C | 4: The influence of various sample storage conditions and sample bacterial contamination on concentrations of routine biochemical parameters | 5: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 6: Influence of temperature and storage time on the stability of biochemical parameters in broilers | 7: Comparison of glucose concentrations in samples frozen for varying durations and subjected to freeze-thaw cycles using 2 assay systems | 8: Study of the Stability of Various Biochemical Analytes in Samples Stored at Different Predefined Storage Conditions at an Accredited Laboratory of India | 9: Stability studies of common biochemical analytes in serum separator tubes with or without gel barrier subjected to various storage conditions | 10: Assessment of the stability of 20 biochemical analytes in serum and whole blood samples after storage at nonstandard temperatures,1: PMC3900085; doi:10.11613/BM.2013.009 | 2: PMC11042558; doi:10.11613/BM.2024.020704 | 3: PMC10867542; doi:10.1002/vms3.1368 | 4: PMC11318062; doi:10.5937/jomb0-40360 | 5: PMC7109503 | 6: PMC12332929; doi:10.1016/j.psj.2025.105568 | 7: PMC12848267; doi:10.3168/jdsc.2024-0729 | 8: PMC5015491; doi:10.4103/0974-2727.187928 | 9: PMC4062343 | 10: PMC12769415; doi:10.1016/j.plabm.2025.e00514,Demonstration of a frozen sample aliquotter to prepare plasma and serum aliquots without thawing frozen parent samples,pmcid:PMC4077011; pmid:24850092; doi:10.1089/bio.2012.0049,,0,0,0,0,0.0,,,,s_670d2ba8
